SOMAID,Gene,UniProt,Weight,seqid_sl,seqid_dot
6641-60,UBB,P0CG47,0.0,SL017289,seq.6641.60
6647-55,UBC,P0CG48,0.0,SL017290,seq.6647.55
6649-51,NTN1,O95631,-0.0026833597873921816,SL012395,seq.6649.51
6651-74,UBB,P0CG47,0.02864610847547917,SL017289,seq.6651.74
6653-58,CD47,Q08722,0.0,SL004838,seq.6653.58
6706-18,ALPG,P10696,0.0,SL017590,seq.6706.18
6713-4,LRP11,Q86VZ4,-0.0005548684232172045,SL017588,seq.6713.4
6715-63,ALPG,P10696,0.0,SL017590,seq.6715.63
6895-1,TFRC,P02786,-9.944574201723447e-05,SL000600,seq.6895.1
6896-3,C1orf162,Q8NEQ5,-0.0023352487479419226,SL017990,seq.6896.3
6897-38,B3GAT3,O94766,0.0012578792862708086,SL017973,seq.6897.38
6899-37,PCBD2,Q9H0N5,0.0,SL018031,seq.6899.37
6900-30,UBE2J1,Q9Y385,0.0,SL016535,seq.6900.30
6904-14,LRRTM2,O43300,-0.00012134275905555721,SL018013,seq.6904.14
6907-17,TMCO5A,Q8N6Q1,-0.0018271207671474684,SL017957,seq.6907.17
6909-40,MGAT2,Q10469,0.00036721182983198226,SL014911,seq.6909.40
6911-103,CLEC6A,Q6EIG7,-0.024465922865826138,SL010453,seq.6911.103
6912-6,MICU3,Q86XE3,-0.00024452867059064924,SL017966,seq.6912.6
6913-189,HMGB2,P26583,-0.0001742658684528373,SL004640,seq.6913.189
6917-49,LRRC3,Q9BY71,0.008906675421968017,SL018023,seq.6917.49
6918-183,CCK,P06307,-0.0074958321578542575,SL012408,seq.6918.183
6919-3,HBZ,P02008,0.0,SL017970,seq.6919.3
6920-1,GFRAL,Q6UXV0,0.0014231167710270494,SL018027,seq.6920.1
6921-24,B4GALT3,O60512,0.006152460902132998,SL014628,seq.6921.24
6923-1,PLOD2,O00469,5.109393589436863e-05,SL012351,seq.6923.1
6925-26,SNX8,Q9Y5X2,0.0,SL017997,seq.6925.26
6927-7,NDST1,P52848,0.0,SL017913,seq.6927.7
6929-10,ST8SIA3,O43173,-0.025423097365992256,SL017960,seq.6929.10
6930-95,ST8SIA6,P61647,0.001265704974503812,SL018043,seq.6930.95
6932-42,ITGA5,P08648,0.025890482775603102,SL017984,seq.6932.42
6933-20,MRPL34,Q9BQ48,0.0,SL018017,seq.6933.20
6936-7,PMEPA1,Q969W9,-4.2452214113700626e-05,SL013855,seq.6936.7
6937-251,C1orf43,Q9BWL3,0.00020122439468828703,SL017975,seq.6937.251
6938-21,PCDHGA12,O60330,-0.017281977363139824,SL018000,seq.6938.21
6940-18,JPH1,Q9HDC5,0.0,SL016525,seq.6940.18
6941-11,SUMF1,Q8NBK3,0.0018609875932041576,SL012704,seq.6941.11
6947-4,ST3GAL6,Q9Y274,0.0005297635339113727,SL009530,seq.6947.4
6948-82,FIG4,Q92562,-0.056987275409844294,SL017959,seq.6948.82
6951-26,ASIC4,Q96FT7,-0.024347769169168892,SL017965,seq.6951.26
6955-68,SNX1,Q13596,-0.0001258064755803763,SL014932,seq.6955.68
6962-5,HLA-DRB3,P79483,-0.00024951842505112695,SL017963,seq.6962.5
6965-19,CNTNAP2,Q9UHC6,0.0013798346763407225,SL017948,seq.6965.19
6966-144,STX1B,P61266,0.0011563367818465842,SL017968,seq.6966.144
6969-14,WFDC5,Q8TCV5,0.00084392411534899,SL012731,seq.6969.14
6974-6,CD74,P04233,0.0,SL007076,seq.6974.6
6975-52,SNAPIN,O95295,-0.003735439004814928,SL018030,seq.6975.52
6984-6,IGSF8,Q969P0,-0.0007867999377231386,SL008731,seq.6984.6
6986-17,HS3ST3B1,Q9Y662,-2.5853598712807377e-05,SL018006,seq.6986.17
6990-44,SDF2L1,Q9HCN8,0.0,SL017996,seq.6990.44
6991-24,FUT9,Q9Y231,0.0,SL006795,seq.6991.24
6992-67,HBD,P02042,2.9409336224628935e-05,SL008001,seq.6992.67
6994-19,C3orf18,Q9UK00,0.0,SL018001,seq.6994.19
6997-32,RAB26,Q9ULW5,0.0,SL017971,seq.6997.32
6998-106,ASPH,Q12797,0.0,SL005528,seq.6998.106
7003-4,GALNT10,Q86SR1,0.0001444107756492158,SL018035,seq.7003.4
7006-4,COL25A1,Q9BXS0,0.0001448324340471841,SL006718,seq.7006.4
7007-24,TRAPPC4,Q9Y296,0.002870091991776893,SL005363,seq.7007.24
7009-8,CD72,P21854,0.0007527960510821231,SL017967,seq.7009.8
7015-8,LILRB5,O75023,-5.352795625432884e-05,SL018005,seq.7015.8
7016-12,GCNT1,Q02742,0.004279912819787014,SL017969,seq.7016.12
7018-10,TSR3,Q9UJK0,0.0,SL018007,seq.7018.10
7019-13,SEMA7A,O75326,0.0002452192507357002,SL005249,seq.7019.13
7020-13,CHST5,Q9GZS9,0.0035671525036147914,SL018044,seq.7020.13
7038-45,ST8SIA4,Q92187,-0.000435774862388479,SL018029,seq.7038.45
7045-4,BNIP3,Q12983,-0.003222680096703158,SL007383,seq.7045.4
7046-6,C20orf173,Q96LM9,-0.0006457649273203429,SL018041,seq.7046.6
7048-4,CEACAM19,Q7Z692,0.0,SL017994,seq.7048.4
7049-2,ADAM23,O75077,0.0,SL015911,seq.7049.2
7050-5,NEGR1,Q7Z3B1,0.0,SL008810,seq.7050.5
7054-87,CLEC2D,Q9UHP7,0.0,SL017962,seq.7054.87
7059-14,LILRA6,Q6PI73,0.0007808011746660108,SL018046,seq.7059.14
7060-2,ERO1A,Q96HE7,0.0004569573892745327,SL009007,seq.7060.2
7064-2,VAMP8,Q9BV40,-4.015686384492231e-05,SL008698,seq.7064.2
7065-1,MPIG6B,O95866,0.0006426513883444967,SL011113,seq.7065.1
7066-199,FAM209B,Q5JX69,0.0,SL018032,seq.7066.199
7069-9,TSNARE1,Q96NA8,-0.010946741070909354,SL018039,seq.7069.9
7070-25,KEL,P23276,0.0,SL010796,seq.7070.25
7071-23,MAN1B1,Q9UKM7,-0.0005261424144363052,SL017953,seq.7071.23
7073-69,C22orf15,Q8WYQ4,0.0,SL018042,seq.7073.69
7076-17,ECEL1,O95672,-0.0013633746551167648,SL017977,seq.7076.17
7082-2,B3GNT6,Q6ZMB0,-0.0004616471657934506,SL018071,seq.7082.2
7083-74,MATN4,O95460,0.005491690050318347,SL008508,seq.7083.74
7084-1,DRAXIN,Q8NBI3,0.0,SL018070,seq.7084.1
7085-81,CDSN,Q15517,0.00013056835222259987,SL011989,seq.7085.81
7089-42,SYT11,Q9BT88,0.008384944800490207,SL018107,seq.7089.42
7090-17,GALNT1,Q10472,0.004272411677857279,SL018090,seq.7090.17
7092-7,PDILT,Q8N807,0.0019000627704573983,SL018073,seq.7092.7
7096-30,RMDN1,Q96DB5,-1.1930628773422542e-05,SL018122,seq.7096.30
7097-8,CDY1,Q9Y6F8,0.0,SL018129,seq.7097.8
7099-33,FSTL5,Q8N475,0.0,SL012691,seq.7099.33
7100-31,CD2,P06729,-0.00010183640770334937,SL004124,seq.7100.31
7104-71,CABP7,Q86V35,0.0,SL018117,seq.7104.71
7105-7,CABLES2,Q9BTV7,6.073227026586623e-06,SL018130,seq.7105.7
7106-37,OOSP2,Q86WS3,0.0008184572885077562,SL012654,seq.7106.37
7108-7,SMIM24,O75264,-0.00011463082481561119,SL018088,seq.7108.7
7110-2,DNAJB11,Q9UBS4,4.7436411114092284e-05,SL011305,seq.7110.2
7113-1,GRPEL1,Q9HAV7,-0.0005012360936827144,SL018115,seq.7113.1
7115-5,SEMG1,P04279,-0.003320598761889126,SL002791,seq.7115.5
7116-31,OSCAR,Q8IYS5,0.0007795159256382276,SL012677,seq.7116.31
7117-21,SERPINI2,O75830,0.0,SL006411,seq.7117.21
7118-24,IGDCC3,Q8IVU1,-8.233432265343145e-05,SL018084,seq.7118.24
7121-2,SYT7,O43581,-0.003646561043195658,SL014617,seq.7121.2
7123-25,MRPL52,Q86TS9,-0.0006105415745215452,SL018082,seq.7123.25
7124-18,IL21,Q9HBE4,0.003228525794230445,SL005150,seq.7124.18
7127-3,APOA2,P02652,-0.00013560157897755617,SL000274,seq.7127.3
7128-9,VWA2,Q5GFL6,0.0,SL018087,seq.7128.9
7130-4,LAIR2,Q6ISS4,-0.023365818766653175,SL008478,seq.7130.4
7131-207,TNC,P24821,0.0011348824386659888,SL003198,seq.7131.207
7132-55,C1QL4,Q86Z23,-0.0010569865955264923,SL012659,seq.7132.55
7137-8,MSRA,Q9UJ68,0.0,SL007753,seq.7137.8
7139-14,SLITRK4,Q8IW52,-0.00013521100814258713,SL018085,seq.7139.14
7140-1,CELA2A,P08217,0.0,SL012410,seq.7140.1
7141-21,MGAT4B,Q9UQ53,-0.013142187275502204,SL015348,seq.7141.21
7142-5,CPN1,P15169,0.0,SL018083,seq.7142.5
7143-9,None,Q8NFS9,0.0,SL018109,seq.7143.9
7144-234,KAZALD1,Q96I82,-0.00033143553529355404,SL012776,seq.7144.234
7145-1,ITIH3,Q06033,-0.009180929496300984,SL006517,seq.7145.1
7146-16,PDIA4,P13667,0.000699909637060104,SL006466,seq.7146.16
7147-35,WFDC8,Q8IUA0,0.0,SL012660,seq.7147.35
7148-42,ANTKMT,Q9BQD7,0.0,SL018110,seq.7148.42
7153-66,NGRN,Q9NPE2,-0.0004756127406465769,SL015260,seq.7153.66
7154-92,LEG1,Q6P5S2,0.0,SL018080,seq.7154.92
7155-46,C4BPB,P20851,-0.24237346435088236,SL015990,seq.7155.46
7156-2,FUT10,Q6P4F1,-0.00021939482449685816,SL018125,seq.7156.2
7157-22,PCDHA4,Q9UN74,0.0,SL018095,seq.7157.22
7161-25,H6PD,O95479,7.897984783369894e-05,SL018068,seq.7161.25
7167-102,VAPA,Q9P0L0,-0.029679295395639824,SL007733,seq.7167.102
7173-141,TMEM132C,Q8N3T6,0.0,SL018134,seq.7173.141
7175-4,PCDHGA2,Q9Y5H1,0.0,SL018114,seq.7175.4
7178-59,DEPP1,Q9NTK1,-3.127128824526582e-05,SL018104,seq.7178.59
7179-69,NFASC,O94856,0.0011288916115643885,SL008999,seq.7179.69
7180-114,IFNA14,P01570,0.06610112170279023,SL018074,seq.7180.114
7181-17,VAPB,O95292,0.0,SL010829,seq.7181.17
7183-102,ANGPTL8,Q6UXH0,0.0025548966382504625,SL018132,seq.7183.102
7184-13,CEACAM7,Q14002,0.008154274889643407,SL014937,seq.7184.13
7185-29,GP5,P40197,-0.0004071346388761469,SL006482,seq.7185.29
7186-111,STX3,Q13277,0.0,SL018100,seq.7186.111
7187-3,PPM1L,Q5SGD2,0.001212638013458772,SL018119,seq.7187.3
7189-55,CHST3,Q7LGC8,-3.8169653868503606e-05,SL018098,seq.7189.55
7192-37,IFNLR1,Q8IU57,0.0024762423161541433,SL004524,seq.7192.37
7193-98,PCDHAC1,Q9H158,0.0016622985669017406,SL018124,seq.7193.98
7194-36,NPTN,Q9Y639,0.0,SL008497,seq.7194.36
7196-21,IFNW1,P05000,0.0,SL004547,seq.7196.21
7197-2,DNAJC15,Q9Y5T4,0.0,SL018091,seq.7197.2
7198-197,FAM20B,O75063,0.0008601644571348099,SL012378,seq.7198.197
7199-3,SYN3,O14994,-0.0010339412051735873,SL018106,seq.7199.3
7200-4,LRFN2,Q9ULH4,0.0011848137407019052,SL018112,seq.7200.4
7201-5,ISCU,Q9H1K1,0.00018857328561214332,SL018102,seq.7201.5
7202-107,SEMA6C,Q9H3T2,0.0,SL012550,seq.7202.107
7203-125,RFNG,Q9Y644,-0.0010368100389843012,SL008366,seq.7203.125
7204-1,CEACAM21,Q3KPI0,0.014908231892923543,SL018076,seq.7204.1
7206-20,FBP1,P09467,0.00301576620771331,SL007096,seq.7206.20
7207-4,IK,Q13123,-0.00455360886658077,SL007390,seq.7207.4
7208-60,MGAT4C,Q9UBM8,0.00034438134538716136,SL018111,seq.7208.60
7210-25,APLP1,P51693,-0.008616586619091432,SL004470,seq.7210.25
7211-2,RNASE1,P07998,0.0,SL005355,seq.7211.2
7215-18,CYB5R3,P00387,0.0,SL003669,seq.7215.18
7218-87,ATP1B2,P14415,-2.3435560894482385e-05,SL018093,seq.7218.87
7219-152,HSPA1A,P0DMV8,-0.00019664014284171192,SL000451,seq.7219.152
7221-56,CKAP4,Q07065,-0.014778369942557712,SL009149,seq.7221.56
7223-60,S100A13,Q99584,0.0,SL005105,seq.7223.60
7224-11,TRAT1,Q6PIZ9,0.003586924911752026,SL007489,seq.7224.11
7225-51,MMGT1,Q8N4V1,0.0005726354273187711,SL016479,seq.7225.51
7227-75,COCH,O43405,0.0012120599523667377,SL008509,seq.7227.75
7228-2,ST6GALNAC6,Q969X2,0.030177790109636803,SL018113,seq.7228.2
7231-37,TMPRSS11A,Q6ZMR5,0.0,SL018101,seq.7231.37
7233-73,P2RX6,O15547,0.008617332366437826,SL018118,seq.7233.73
7234-12,COLGALT2,Q8IYK4,0.0008322681644788073,SL018078,seq.7234.12
7240-2,MBTPS1,Q14703,0.06291147965086599,SL018099,seq.7240.2
7242-14,VSTM4,Q8IW00,0.048829526515775254,SL012670,seq.7242.14
7244-16,IGFLR1,Q9H665,0.0,SL008385,seq.7244.16
7245-2,CELF2,O95319,2.303884099004434e-05,SL018136,seq.7245.2
7246-4,FREM2,Q5SZK8,0.0,SL008818,seq.7246.4
7247-1,GORAB,Q5T7V8,0.0010932014034500067,SL018123,seq.7247.1
7249-307,BCL2L10,Q9HD36,0.0002091690778747144,SL007682,seq.7249.307
7251-64,C1QTNF3,Q9BXJ4,0.0,SL012818,seq.7251.64
7253-6,QKI,Q96PU8,0.2311357974004569,SL018137,seq.7253.6
7257-18,PTH2,Q96A98,0.01631569830361065,SL012764,seq.7257.18
7258-5,PRG2,P13727,0.009104399704856471,SL004558,seq.7258.5
7262-191,CHST14,Q8NCH0,0.0,SL018097,seq.7262.191
7265-32,OSTN,P61366,0.0018803409741896349,SL008892,seq.7265.32
7266-4,SERPINA9,Q86WD7,-0.010485531648088468,SL012652,seq.7266.4
7267-2,SPTLC2,O15270,0.00043959642879330425,SL006400,seq.7267.2
7551-33,LRRC32,Q14392,0.00011415503183365581,SL016455,seq.7551.33
7624-19,ANK2,Q01484,0.26510173409263305,SL014896,seq.7624.19
7625-27,YWHAQ,P27348,0.002149871420770767,SL008071,seq.7625.27
7628-40,CRELD1,Q96HD1,0.0008221019743235703,SL012774,seq.7628.40
7638-30,LMAN2,Q12907,0.00016934453469452554,SL005403,seq.7638.30
7648-9,MYBPC1,Q00872,0.0,SL017328,seq.7648.9
7655-11,NPPB,P16860,0.00864214858820676,SL002785,seq.7655.11
7696-3,NBR1,Q14596,0.08790311692289547,SL004606,seq.7696.3
7713-102,FMR1,Q06787,0.0010487356609853343,SL018148,seq.7713.102
7717-95,CFTR,P13569,0.00838700635806381,SL013741,seq.7717.95
7732-45,VAMP4,O75379,-0.010599694579219512,SL018228,seq.7732.45
7736-28,OPALIN,Q96PE5,8.948430132883292e-05,SL018248,seq.7736.28
7737-76,ITGB6,P18564,0.0016859964745153315,SL013747,seq.7737.76
7738-299,STX2,P32856,0.0004597268342946492,SL013588,seq.7738.299
7740-33,FATE1,Q969F0,0.0,SL018229,seq.7740.33
7741-111,RTF1,Q92541,0.011109163382826432,SL018235,seq.7741.111
7742-11,RNF148,Q8N7C7,0.0037189318053372934,SL018239,seq.7742.11
7743-5,TIMM50,Q3ZCQ8,0.0,SL018245,seq.7743.5
7745-3,CISD1,Q9NZ45,0.0,SL008314,seq.7745.3
7747-47,NDUFB11,Q9NX14,0.00407768445428703,SL018268,seq.7747.47
7748-11,NDUFV2,P19404,0.0,SL008054,seq.7748.11
7751-121,SFRP2,Q96HF1,-0.0009843189889418666,SL003769,seq.7751.121
7752-31,CLEC4D,Q8WXI8,0.0016876870837789241,SL018250,seq.7752.31
7753-21,HTATIP2,Q9BUP3,0.0,SL007633,seq.7753.21
7754-11,JAG1,P78504,0.00017131277957488182,SL007328,seq.7754.11
7755-37,ITGB5,P18084,0.0,SL018269,seq.7755.37
7757-5,HLA-DQA2,P01906,0.002749069630547352,SL018237,seq.7757.5
7758-217,RNF215,Q9Y6U7,0.0,SL018240,seq.7758.217
7761-125,CHKB,Q9Y259,-0.0004908441686811113,SL018256,seq.7761.125
7763-25,CDH11,P55287,-0.0016401533436671814,SL000637,seq.7763.25
7765-15,ITM2A,O43736,0.0,SL000672,seq.7765.15
7766-25,ZP4,Q12836,0.0,SL018241,seq.7766.25
7767-1,CLPSL2,Q6UWE3,-0.012921050359122378,SL012589,seq.7767.1
7769-29,SH3BP2,P78314,0.0006597508081764644,SL018257,seq.7769.29
7770-25,NFU1,Q9UMS0,0.00013326765657132068,SL013176,seq.7770.25
7773-20,KIR2DL2,P43627,-0.0005562845773102266,SL018238,seq.7773.20
7776-20,UNC5B,Q8IZJ1,0.0009020258535965193,SL008959,seq.7776.20
7778-104,CARD19,Q96LW7,0.0,SL018264,seq.7778.104
7779-86,CHST11,Q9NPF2,-0.00013834864251050189,SL018230,seq.7779.86
7782-34,EDDM3B,P56851,0.0007624211341535384,SL012453,seq.7782.34
7784-1,KNG1,P01042,-0.00035084565063639217,SL017189,seq.7784.1
7785-1,EFNB3,Q15768,-0.005664179269652079,SL004142,seq.7785.1
7786-83,CLEC2B,Q92478,-0.00014251241643637523,SL015109,seq.7786.83
7787-25,LILRA5,A6NI73,0.001752365249848768,SL018231,seq.7787.25
7788-1,ATP5PF,P18859,0.00020115038235627168,SL005309,seq.7788.1
7789-182,PRDX4,Q13162,0.0,SL007394,seq.7789.182
7790-21,LIF,P15018,0.0,SL003185,seq.7790.21
7792-58,CCDC90B,Q9GZT6,-0.0036819451849700174,SL018258,seq.7792.58
7795-14,KLRC3,Q07444,-0.0005604061089298317,SL018232,seq.7795.14
7796-10,CD79A,P11912,0.0,SL011613,seq.7796.10
7797-11,CCDC167,Q9P0B6,-0.000582676957846468,SL018243,seq.7797.11
7803-4,CHST1,O43916,0.0,SL007015,seq.7803.4
7805-52,GOSR1,O95249,-0.013366801442560179,SL004933,seq.7805.52
7806-33,B4GALT7,Q9UBV7,0.0,SL018246,seq.7806.33
7808-5,GLCE,O94923,0.0,SL018260,seq.7808.5
7809-22,SPATA9,Q9BWV2,0.00033375565496197255,SL018265,seq.7809.22
7810-20,C1QTNF5,Q9BXJ0,0.006544094222605921,SL005573,seq.7810.20
7813-6,ALPP,P05187,-0.08426099310926863,SL000256,seq.7813.6
7815-49,IGFBPL1,Q8WX77,-0.000250843436977846,SL012749,seq.7815.49
7818-101,GBP6,Q6ZN66,0.00020304169635107882,SL018271,seq.7818.101
7821-6,C1D,Q13901,0.0,SL018244,seq.7821.6
7822-11,PLAAT2,Q9NWW9,-0.0003146415093770974,SL018247,seq.7822.11
7824-88,MSRB3,Q8IXL7,-0.04075439849208508,SL018261,seq.7824.88
7825-7,ABHD12,Q8N2K0,0.00041237972712690273,SL018266,seq.7825.7
7826-1,DCLK3,Q9C098,-0.00013163458969734978,SL018272,seq.7826.1
7827-20,ADAM32,Q8TC27,0.004923061669888298,SL018276,seq.7827.20
7835-2,BNIP3L,O60238,-0.00634036658457914,SL007018,seq.7835.2
7838-27,SMR3A,Q99954,-0.007350809685114203,SL012804,seq.7838.27
7839-99,TAFA3,Q7Z5A8,0.0011066391189556862,SL012637,seq.7839.99
7841-84,ESAM,Q96AP7,0.00039717107321436636,SL005160,seq.7841.84
7842-52,SERF1A,O75920,-0.000552282923913225,SL007045,seq.7842.52
7846-44,PSG11,Q9UQ72,-0.0035933645382468476,SL009418,seq.7846.44
7849-3,QPCT,Q16769,0.0,SL005409,seq.7849.3
7850-1,COX4I2,Q96KJ9,0.0,SL018273,seq.7850.1
7851-30,ANKRD46,Q86W74,0.0,SL018278,seq.7851.30
7852-9,MTIF3,Q9H2K0,0.0012759230900822054,SL018284,seq.7852.9
7853-19,SCO1,O75880,0.0,SL018291,seq.7853.19
7854-38,NCR3LG1,Q68D85,0.0,SL018292,seq.7854.38
7856-51,FAM151A,Q8WW52,0.0,SL018294,seq.7856.51
7857-22,NTS,P30990,-0.01586017084874091,SL012431,seq.7857.22
7859-21,PCDHGC3,Q9UN70,0.025699557049646136,SL008367,seq.7859.21
7860-9,HERC4,Q5GLZ8,0.0,SL018285,seq.7860.9
7861-9,ROR2,Q01974,0.0,SL008955,seq.7861.9
7863-50,PGRMC1,O00264,-0.00037162141174463127,SL008875,seq.7863.50
7864-3,SIGLEC8,Q9NYZ4,-0.022395860486024988,SL018297,seq.7864.3
7865-126,PLAAT3,P53816,-6.486683931006498e-05,SL014840,seq.7865.126
7866-11,DNAJC30,Q96LL9,0.00014540471918442265,SL018279,seq.7866.11
7867-154,ST6GALNAC1,Q9NSC7,-0.00257130784744402,SL015271,seq.7867.154
7871-16,TMEM132A,Q24JP5,-3.8680394979835345e-06,SL008988,seq.7871.16
7873-32,TSSK2,Q96PF2,-0.004857975508870858,SL018280,seq.7873.32
7875-86,PLEK,P08567,-1.4580104076985907e-05,SL011175,seq.7875.86
7878-2,SEC61B,P60468,0.0,SL018295,seq.7878.2
7879-12,CYP3A4,P08684,0.00013330403306774483,SL000398,seq.7879.12
7880-9,PSMA1,P25786,0.0,SL010973,seq.7880.9
7881-244,PARP16,Q8N5Y8,0.0,SL018281,seq.7881.244
7886-26,SPTLC1,O15269,0.0,SL016373,seq.7886.26
7887-57,COX5B,P10606,-0.002143829329336904,SL014700,seq.7887.57
7888-58,COA3,Q9Y2R0,3.972283259340838e-06,SL018275,seq.7888.58
7890-68,DPP10,Q8N608,0.0,SL018287,seq.7890.68
7891-45,UGT1A6,P19224,0.008436046309985314,SL000609,seq.7891.45
7892-132,FAM234B,A2RU67,-0.0007926320898049153,SL018293,seq.7892.132
7894-155,FGF3,P11487,5.9611241381026985e-05,SL005162,seq.7894.155
7895-108,MRAP,Q8TCY5,3.059049244307677e-05,SL018298,seq.7895.108
7897-75,DLG3,Q92796,-0.004135891250688291,SL006681,seq.7897.75
7898-29,MDM1,Q8TC05,0.0033138931790515688,SL018288,seq.7898.29
7903-18,VAMP3,Q15836,0.0,SL007454,seq.7903.18
7905-30,HP,P00738,-0.009877810611701687,SL018283,seq.7905.30
7910-41,LRFN1,Q9P244,0.0,SL018296,seq.7910.41
7916-10,S100A7,P31151,-0.00011496843533496416,SL004829,seq.7916.10
7917-17,CPD,O75976,-0.0009136457225951958,SL006413,seq.7917.17
7918-114,AMY1A,P04745,-0.0003898894099846584,SL005114,seq.7918.114
7920-30,ST8SIA2,Q92186,0.019855094717530393,SL018316,seq.7920.30
7921-65,FJX1,Q86VR8,7.084675208412486e-05,SL006317,seq.7921.65
7922-5,ADM,P35318,0.03252819971507839,SL002782,seq.7922.5
7923-41,SEMA4C,Q9C0C4,0.0013186428473050888,SL018333,seq.7923.41
7924-7,CD3G,P09693,0.0,SL007099,seq.7924.7
7925-18,SMCO2,A6NFE2,0.0018684754238082384,SL018348,seq.7925.18
7926-13,SPINT3,P49223,-0.00012221705036962764,SL012439,seq.7926.13
7927-16,ST6GALNAC5,Q9BVH7,-0.0022362382581557357,SL018308,seq.7927.16
7928-183,TPST1,O60507,-0.0007382611580670397,SL007023,seq.7928.183
7930-3,EXOSC1,Q9Y3B2,0.0017833777233647369,SL018327,seq.7930.3
7932-23,SYT8,Q8NBV8,0.00016098465592618194,SL018340,seq.7932.23
7933-75,ADAM22,Q9P0K1,-0.005036339149220192,SL018350,seq.7933.75
7934-11,NDRG4,Q9ULP0,0.001172756465564641,SL018360,seq.7934.11
7935-26,LARGE1,O95461,0.0,SL018309,seq.7935.26
7939-1,SLC66A1L,A1A4F0,0.0,SL018334,seq.7939.1
7943-16,CUZD1,Q86UP6,-0.014556538320710126,SL018361,seq.7943.16
7944-1,KIR3DL3,Q8N743,0.000168876584603584,SL018310,seq.7944.1
7945-10,SEMA6A,Q9H2E6,0.00701342241064422,SL005214,seq.7945.10
7947-19,TEPSIN,Q96N21,0.0,SL018328,seq.7947.19
7948-129,GLTPD2,A6NH11,0.0039224294466333786,SL010876,seq.7948.129
7950-142,BTNL9,Q6UXG8,0.0,SL018352,seq.7950.142
7952-2,VTI1A,Q96AJ9,0.0,SL018311,seq.7952.2
7953-20,SLAMF1,Q13291,-0.00015017787390557438,SL018318,seq.7953.20
7955-195,ITIH1,P19827,0.0,SL004710,seq.7955.195
7956-11,MICOS10,Q5TGZ0,-0.0012842540248131687,SL018336,seq.7956.11
7957-2,SCG3,Q8WXD2,0.0005582386804840147,SL012750,seq.7957.2
7959-34,CDH7,Q9ULB5,-0.05330264088331542,SL007764,seq.7959.34
7960-53,POTEG,Q6S5H5,-0.014481000047633091,SL018312,seq.7960.53
7962-11,SPINK8,P0C7L1,0.015958510813084324,SL018323,seq.7962.11
7967-38,POTEM,A6NI47,-0.0004522028738240499,SL018313,seq.7967.38
7968-15,CRTAM,O95727,2.9751615765251573e-05,SL014208,seq.7968.15
7969-163,WFDC11,Q8NEX6,0.0,SL012712,seq.7969.163
7970-315,ART3,Q13508,-0.0002449968780831288,SL018330,seq.7970.315
7975-97,UNC5A,Q6ZN44,-0.2620907806354051,SL018363,seq.7975.97
7976-19,FRRS1L,Q9P0K9,-0.006203712690383695,SL018314,seq.7976.19
7980-72,B3GNT2,Q9NY97,0.00934893555579786,SL018338,seq.7980.72
7981-230,B3GALT6,Q96L58,-0.0005804916442642405,SL018344,seq.7981.230
7982-10,MRPL32,Q9BYC8,0.0,SL018355,seq.7982.10
7983-1,PCDHGC5,Q9Y5F6,0.0010538730663363534,SL015369,seq.7983.1
7986-98,NAALAD2,Q9Y3Q0,0.0004971305031197691,SL018325,seq.7986.98
7989-5,C1orf226,A1L170,-0.001494171327084527,SL018345,seq.7989.5
7991-54,IQCF1,Q8N6M8,-0.00036683078215302,SL018364,seq.7991.54
7993-23,ASTL,Q6HA08,0.0,SL018319,seq.7993.23
7994-41,ERO1B,Q86YB8,0.0,SL018326,seq.7994.41
7995-16,None,B2RUY7,-0.0017913825090550984,SL018331,seq.7995.16
7997-118,DOC2B,Q14184,0.012228444678772538,SL018346,seq.7997.118
7999-23,ENTPD1,P49961,1.931761683778438e-05,SL010371,seq.7999.23
8000-17,KIR2DL5A,Q8N109,0.0,SL018254,seq.8000.17
8002-27,TMPRSS5,Q9H3S3,-0.0005203924818168862,SL010382,seq.8002.27
8003-57,LGI3,Q8N145,0.0,SL012685,seq.8003.57
8004-15,GAPDHS,O14556,-0.00012899586303696142,SL009421,seq.8004.15
8005-1,MXRA7,P84157,-0.00011799618898831102,SL018347,seq.8005.1
8006-12,DNAJB12,Q9NXW2,0.0,SL018358,seq.8006.12
8007-19,CTSB,P07858,-1.0407586065721719e-05,SL000343,seq.8007.19
8008-28,HRK,O00198,0.0,SL006958,seq.8008.28
8009-121,SURF1,Q15526,-2.558565262900559e-05,SL018320,seq.8009.121
8011-96,ACP7,Q6ZNF0,0.0,SL018332,seq.8011.96
8013-9,LMAN2L,Q9H0V9,0.0,SL016518,seq.8013.9
8014-359,MANEA,Q5SRI9,-0.09283532774417246,SL018359,seq.8014.359
8016-19,DNAJC4,Q9NNZ3,-0.004374792452565482,SL018376,seq.8016.19
8018-43,VSIG2,Q96IQ7,-0.0003630066936093503,SL018397,seq.8018.43
8019-73,STMN3,Q9NZ72,0.0022202530380210942,SL018403,seq.8019.73
8021-59,MRPL14,Q6P1L8,-2.3965813305594653e-05,SL018411,seq.8021.59
8024-64,TPST2,O60704,-0.048037382869320105,SL011109,seq.8024.64
8028-22,SPINK5,Q9NQ38,-0.014384506954783232,SL009201,seq.8028.22
8032-23,MCCD1,P59942,-0.01363349060391456,SL018377,seq.8032.23
8033-1,DNAJC18,Q9H819,-0.0008805357250978491,SL018389,seq.8033.1
8034-6,DRGX,A6NNA5,0.0020280481867306927,SL018398,seq.8034.6
